Transaction ID,Customer ID,Product ID,Employee ID,Region ID,Quantity Sold,Discount,Order Date,Price,Total Sales
369,59,30,32,2,4,0.11,2023-01-16 08:00:00,63.04,224.42
370,590,16,76,4,11,0.15,2023-01-16 09:00:00,35.93,335.95
371,137,24,19,1,8,0.26,2023-01-16 10:00:00,398.82,2361.01
372,422,18,88,1,11,0.04,2023-01-16 11:00:00,160.21,1691.82
373,297,37,79,4,1,0.28,2023-01-16 12:00:00,355.87,256.23
374,151,20,93,2,17,0.11,2023-01-16 13:00:00,176.94,2677.1
375,280,2,41,2,15,0.18,2023-01-16 14:00:00,185.03,2275.87
376,238,6,69,2,7,0.24,2023-01-16 15:00:00,313.8,1669.42
377,680,41,56,5,12,0.23,2023-01-16 16:00:00,211.44,1953.71
378,933,27,14,4,1,0.09,2023-01-16 17:00:00,351.26,319.65
379,407,3,97,1,12,0.28,2023-01-16 18:00:00,184.26,1592.01
380,21,6,46,4,9,0.08,2023-01-16 19:00:00,313.8,2598.26
381,431,12,49,1,10,0.26,2023-01-16 20:00:00,363.21,2687.75
382,748,11,78,4,11,0.24,2023-01-16 21:00:00,223.35,1867.21
383,595,37,19,2,17,0.12,2023-01-16 22:00:00,355.87,5323.82
384,402,15,64,2,8,0.22,2023-01-16 23:00:00,60.03,374.59
385,560,23,93,2,12,0.18,2023-01-17 00:00:00,387.26,3810.64
386,815,19,84,4,7,0.28,2023-01-17 01:00:00,88.61,446.59
387,864,25,48,2,5,0.02,2023-01-17 02:00:00,159.53,781.7
388,695,26,65,4,17,0.21,2023-01-17 03:00:00,277.17,3722.39
389,954,12,49,5,4,0.16,2023-01-17 04:00:00,363.21,1220.39
390,388,46,76,4,16,0.0,2023-01-17 05:00:00,301.92,4830.72
391,609,27,26,1,13,0.21,2023-01-17 06:00:00,351.26,3607.44
392,404,40,20,4,18,0.14,2023-01-17 07:00:00,341.62,5288.28
393,727,47,24,1,2,0.04,2023-01-17 08:00:00,489.29,939.44
394,198,45,93,2,7,0.1,2023-01-17 09:00:00,216.82,1365.97
395,291,42,22,4,15,0.11,2023-01-17 10:00:00,188.45,2515.81
396,119,40,18,1,2,0.08,2023-01-17 11:00:00,341.62,628.58
397,677,47,18,3,12,0.03,2023-01-17 12:00:00,489.29,5695.34
398,683,13,14,5,19,0.13,2023-01-17 13:00:00,307.99,5091.07
399,843,41,6,1,17,0.0,2023-01-17 14:00:00,211.44,3594.48
400,87,28,32,4,1,0.11,2023-01-17 15:00:00,382.85,340.74
401,17,32,57,5,18,0.17,2023-01-17 16:00:00,213.36,3187.6
402,756,26,3,1,4,0.21,2023-01-17 17:00:00,277.17,875.86
403,773,30,31,3,18,0.02,2023-01-17 18:00:00,63.04,1112.03
404,379,50,56,5,12,0.22,2023-01-17 19:00:00,185.38,1735.16
405,228,28,28,4,10,0.23,2023-01-17 20:00:00,382.85,2947.94
406,822,22,85,2,15,0.25,2023-01-17 21:00:00,211.47,2379.04
407,331,42,76,5,10,0.1,2023-01-17 22:00:00,188.45,1696.05
408,273,50,63,4,12,0.05,2023-01-17 23:00:00,185.38,2113.33
409,378,18,16,1,6,0.22,2023-01-18 00:00:00,160.21,749.78
410,961,34,37,3,18,0.03,2023-01-18 01:00:00,146.75,2562.26
411,854,35,83,1,16,0.04,2023-01-18 02:00:00,158.42,2433.33
412,323,26,56,5,11,0.26,2023-01-18 03:00:00,277.17,2256.16
413,527,17,46,1,4,0.18,2023-01-18 04:00:00,165.9,544.15
414,198,28,7,3,7,0.17,2023-01-18 05:00:00,382.85,2224.36
415,324,30,2,2,2,0.29,2023-01-18 06:00:00,63.04,89.52
416,168,21,55,5,2,0.29,2023-01-18 07:00:00,383.66,544.8
417,722,40,8,2,13,0.28,2023-01-18 08:00:00,341.62,3197.56
418,407,49,46,2,5,0.23,2023-01-18 09:00:00,241.31,929.04
419,142,43,10,1,12,0.13,2023-01-18 10:00:00,427.02,4458.09
420,588,25,33,1,9,0.11,2023-01-18 11:00:00,159.53,1277.84
421,156,27,44,4,10,0.27,2023-01-18 12:00:00,351.26,2564.2
422,523,34,18,2,2,0.05,2023-01-18 13:00:00,146.75,278.82
423,699,49,5,1,5,0.03,2023-01-18 14:00:00,241.31,1170.35
424,720,30,10,5,1,0.21,2023-01-18 15:00:00,63.04,49.8
425,545,20,68,5,18,0.0,2023-01-18 16:00:00,176.94,3184.92
426,384,43,89,2,5,0.25,2023-01-18 17:00:00,427.02,1601.32
427,157,3,23,1,9,0.24,2023-01-18 18:00:00,184.26,1260.34
428,685,46,25,5,18,0.04,2023-01-18 19:00:00,301.92,5217.18
429,503,36,88,3,1,0.08,2023-01-18 20:00:00,387.14,356.17
430,62,3,47,4,2,0.25,2023-01-18 21:00:00,184.26,276.39
431,969,35,29,4,16,0.18,2023-01-18 22:00:00,158.42,2078.47
432,760,46,90,5,9,0.14,2023-01-18 23:00:00,301.92,2336.86
433,916,16,53,2,19,0.29,2023-01-19 00:00:00,35.93,484.7
434,913,44,73,1,15,0.29,2023-01-19 01:00:00,168.57,1795.27
435,348,24,63,5,5,0.29,2023-01-19 02:00:00,398.82,1415.81
436,995,35,24,2,15,0.07,2023-01-19 03:00:00,158.42,2209.96
437,151,33,78,4,18,0.24,2023-01-19 04:00:00,213.71,2923.55
438,654,18,70,4,7,0.2,2023-01-19 05:00:00,160.21,897.18
439,440,6,40,1,17,0.23,2023-01-19 06:00:00,313.8,4107.64
440,864,25,37,4,11,0.18,2023-01-19 07:00:00,159.53,1438.96
441,364,21,13,5,4,0.03,2023-01-19 08:00:00,383.66,1488.6
442,980,10,34,3,11,0.29,2023-01-19 09:00:00,402.58,3144.15
443,543,8,12,3,7,0.16,2023-01-19 10:00:00,285.26,1677.33
444,962,37,57,2,10,0.04,2023-01-19 11:00:00,355.87,3416.35
445,681,26,65,4,1,0.08,2023-01-19 12:00:00,277.17,255.0
446,279,5,42,2,5,0.15,2023-01-19 13:00:00,136.62,580.64
447,683,49,84,4,16,0.14,2023-01-19 14:00:00,241.31,3320.43
448,819,13,8,4,15,0.05,2023-01-19 15:00:00,307.99,4388.86
449,780,13,51,4,11,0.1,2023-01-19 16:00:00,307.99,3049.1
450,585,27,45,5,16,0.19,2023-01-19 17:00:00,351.26,4552.33
451,276,33,37,1,16,0.26,2023-01-19 18:00:00,213.71,2530.33
452,548,45,48,5,2,0.11,2023-01-19 19:00:00,216.82,385.94
453,387,4,88,2,5,0.24,2023-01-19 20:00:00,152.04,577.75
454,373,44,81,3,18,0.16,2023-01-19 21:00:00,168.57,2548.78
455,207,34,5,5,15,0.03,2023-01-19 22:00:00,146.75,2135.21
456,957,17,69,1,19,0.04,2023-01-19 23:00:00,165.9,3026.02
457,743,37,84,3,12,0.04,2023-01-20 00:00:00,355.87,4099.62
458,739,34,96,5,13,0.17,2023-01-20 01:00:00,146.75,1583.43
459,917,32,86,1,12,0.21,2023-01-20 02:00:00,213.36,2022.65
460,264,43,96,1,5,0.2,2023-01-20 03:00:00,427.02,1708.08
461,631,4,2,1,8,0.04,2023-01-20 04:00:00,152.04,1167.67
462,646,48,38,4,3,0.1,2023-01-20 05:00:00,451.86,1220.02
463,36,34,7,5,15,0.15,2023-01-20 06:00:00,146.75,1871.06
464,765,6,92,4,7,0.24,2023-01-20 07:00:00,313.8,1669.42
465,246,13,80,5,8,0.13,2023-01-20 08:00:00,307.99,2143.61
466,331,18,92,1,13,0.06,2023-01-20 09:00:00,160.21,1957.77
467,60,13,19,4,2,0.03,2023-01-20 10:00:00,307.99,597.5
468,306,44,23,3,4,0.01,2023-01-20 11:00:00,168.57,667.54
469,253,3,9,2,7,0.08,2023-01-20 12:00:00,184.26,1186.63
470,923,17,34,1,14,0.24,2023-01-20 13:00:00,165.9,1765.18
471,506,30,51,3,1,0.12,2023-01-20 14:00:00,63.04,55.48
472,231,49,90,2,13,0.3,2023-01-20 15:00:00,241.31,2195.92
473,311,36,73,5,7,0.09,2023-01-20 16:00:00,387.14,2466.08
474,15,40,78,4,12,0.28,2023-01-20 17:00:00,341.62,2951.6
475,292,32,36,4,4,0.1,2023-01-20 18:00:00,213.36,768.1
476,486,48,97,5,16,0.02,2023-01-20 19:00:00,451.86,7085.16
477,780,26,86,5,2,0.23,2023-01-20 20:00:00,277.17,426.84
478,83,16,37,4,5,0.0,2023-01-20 21:00:00,35.93,179.65
479,407,30,82,2,14,0.19,2023-01-20 22:00:00,63.04,714.87
480,107,46,48,3,11,0.13,2023-01-20 23:00:00,301.92,2889.37
481,22,10,60,5,3,0.11,2023-01-21 00:00:00,402.58,1074.89
482,627,10,25,2,12,0.05,2023-01-21 01:00:00,402.58,4589.41
483,40,31,94,3,15,0.02,2023-01-21 02:00:00,290.56,4271.23
484,208,16,33,2,11,0.22,2023-01-21 03:00:00,35.93,308.28
485,118,49,56,1,11,0.21,2023-01-21 04:00:00,241.31,2096.98
486,711,20,63,4,12,0.06,2023-01-21 05:00:00,176.94,1995.88
487,185,11,83,3,2,0.16,2023-01-21 06:00:00,223.35,375.23
488,874,13,61,5,3,0.18,2023-01-21 07:00:00,307.99,757.66
489,11,7,63,4,8,0.15,2023-01-21 08:00:00,279.15,1898.22
490,425,50,84,2,15,0.14,2023-01-21 09:00:00,185.38,2391.4
491,631,18,99,4,12,0.25,2023-01-21 10:00:00,160.21,1441.89
492,872,20,65,1,11,0.27,2023-01-21 11:00:00,176.94,1420.83
493,757,39,12,4,7,0.15,2023-01-21 12:00:00,462.54,2752.11
494,333,16,3,4,5,0.19,2023-01-21 13:00:00,35.93,145.52
495,412,35,63,4,10,0.05,2023-01-21 14:00:00,158.42,1504.99
496,226,26,15,1,3,0.09,2023-01-21 15:00:00,277.17,756.67
497,616,25,36,3,8,0.15,2023-01-21 16:00:00,159.53,1084.8
498,14,37,80,4,19,0.3,2023-01-21 17:00:00,355.87,4733.07
499,742,4,2,5,2,0.29,2023-01-21 18:00:00,152.04,215.9
500,968,15,24,3,11,0.03,2023-01-21 19:00:00,60.03,640.52
501,523,22,40,4,12,0.05,2023-01-21 20:00:00,211.47,2410.76
502,863,42,83,4,2,0.03,2023-01-21 21:00:00,188.45,365.59
503,262,7,60,4,8,0.07,2023-01-21 22:00:00,279.15,2076.88
504,658,25,15,2,5,0.12,2023-01-21 23:00:00,159.53,701.93
505,405,40,47,5,18,0.28,2023-01-22 00:00:00,341.62,4427.4
506,411,48,80,5,6,0.0,2023-01-22 01:00:00,451.86,2711.16
507,710,15,4,5,11,0.16,2023-01-22 02:00:00,60.03,554.68
508,625,23,84,4,7,0.05,2023-01-22 03:00:00,387.26,2575.28
509,494,20,40,5,12,0.02,2023-01-22 04:00:00,176.94,2080.81
510,283,24,66,1,4,0.02,2023-01-22 05:00:00,398.82,1563.37
511,481,25,27,5,15,0.25,2023-01-22 06:00:00,159.53,1794.71
512,547,13,80,1,19,0.17,2023-01-22 07:00:00,307.99,4857.0
513,416,20,86,1,10,0.26,2023-01-22 08:00:00,176.94,1309.36
514,658,14,52,5,15,0.24,2023-01-22 09:00:00,317.01,3613.91
515,591,17,42,2,13,0.03,2023-01-22 10:00:00,165.9,2092.0
516,652,10,35,5,19,0.12,2023-01-22 11:00:00,402.58,6731.14
517,218,14,45,2,15,0.03,2023-01-22 12:00:00,317.01,4612.5
518,529,32,78,5,2,0.26,2023-01-22 13:00:00,213.36,315.77
519,990,42,99,4,9,0.29,2023-01-22 14:00:00,188.45,1204.2
520,517,18,40,2,14,0.25,2023-01-22 15:00:00,160.21,1682.2
521,696,32,55,4,5,0.29,2023-01-22 16:00:00,213.36,757.43
522,286,12,96,5,16,0.02,2023-01-22 17:00:00,363.21,5695.13
523,307,38,36,2,2,0.14,2023-01-22 18:00:00,312.42,537.36
524,794,32,86,4,19,0.03,2023-01-22 19:00:00,213.36,3932.22
525,584,23,56,5,18,0.25,2023-01-22 20:00:00,387.26,5228.01
526,755,8,34,4,17,0.01,2023-01-22 21:00:00,285.26,4800.93
527,997,29,35,3,16,0.18,2023-01-22 22:00:00,322.28,4228.31
528,54,37,54,5,14,0.27,2023-01-22 23:00:00,355.87,3636.99
529,728,41,6,1,16,0.26,2023-01-23 00:00:00,211.44,2503.45
530,205,8,72,3,12,0.27,2023-01-23 01:00:00,285.26,2498.88
531,735,2,37,1,2,0.01,2023-01-23 02:00:00,185.03,366.36
532,239,28,44,5,14,0.16,2023-01-23 03:00:00,382.85,4502.32
533,211,16,88,1,18,0.04,2023-01-23 04:00:00,35.93,620.87
534,166,11,76,2,3,0.14,2023-01-23 05:00:00,223.35,576.24
535,936,24,60,5,17,0.26,2023-01-23 06:00:00,398.82,5017.16
536,747,4,93,1,19,0.06,2023-01-23 07:00:00,152.04,2715.43
537,990,29,10,1,18,0.29,2023-01-23 08:00:00,322.28,4118.74
538,926,47,3,3,10,0.16,2023-01-23 09:00:00,489.29,4110.04
539,155,33,99,3,4,0.02,2023-01-23 10:00:00,213.71,837.74
540,934,11,51,4,1,0.05,2023-01-23 11:00:00,223.35,212.18
541,821,6,91,3,6,0.14,2023-01-23 12:00:00,313.8,1619.21
542,276,48,78,2,13,0.25,2023-01-23 13:00:00,451.86,4405.64
543,336,11,52,5,13,0.12,2023-01-23 14:00:00,223.35,2555.12
544,597,7,58,5,16,0.23,2023-01-23 15:00:00,279.15,3439.13
545,52,27,46,5,18,0.26,2023-01-23 16:00:00,351.26,4678.78
546,605,27,29,3,11,0.27,2023-01-23 17:00:00,351.26,2820.62
547,899,15,61,2,13,0.03,2023-01-23 18:00:00,60.03,756.98
548,566,9,22,3,12,0.14,2023-01-23 19:00:00,409.39,4224.9
549,920,3,41,4,19,0.21,2023-01-23 20:00:00,184.26,2765.74
550,308,4,43,2,12,0.14,2023-01-23 21:00:00,152.04,1569.05
551,212,20,2,2,10,0.26,2023-01-23 22:00:00,176.94,1309.36
552,315,27,20,3,15,0.12,2023-01-23 23:00:00,351.26,4636.63
553,731,33,28,5,11,0.21,2023-01-24 00:00:00,213.71,1857.14
554,34,43,62,2,10,0.18,2023-01-24 01:00:00,427.02,3501.56
555,792,10,16,5,4,0.05,2023-01-24 02:00:00,402.58,1529.8
556,940,11,18,3,9,0.22,2023-01-24 03:00:00,223.35,1567.92
557,606,2,74,4,1,0.24,2023-01-24 04:00:00,185.03,140.62
558,712,23,82,4,12,0.11,2023-01-24 05:00:00,387.26,4135.94
559,945,38,26,4,8,0.19,2023-01-24 06:00:00,312.42,2024.48
560,740,20,63,2,14,0.26,2023-01-24 07:00:00,176.94,1833.1
561,737,37,67,5,10,0.04,2023-01-24 08:00:00,355.87,3416.35
562,323,40,10,5,16,0.15,2023-01-24 09:00:00,341.62,4646.03
563,120,24,6,1,10,0.16,2023-01-24 10:00:00,398.82,3350.09
564,501,50,31,3,14,0.08,2023-01-24 11:00:00,185.38,2387.69
565,316,29,76,4,19,0.08,2023-01-24 12:00:00,322.28,5633.45
566,678,44,29,1,3,0.24,2023-01-24 13:00:00,168.57,384.34
567,854,9,4,1,7,0.01,2023-01-24 14:00:00,409.39,2837.07
568,815,38,15,3,4,0.18,2023-01-24 15:00:00,312.42,1024.74
569,217,23,69,1,10,0.17,2023-01-24 16:00:00,387.26,3214.26
570,378,29,30,2,7,0.16,2023-01-24 17:00:00,322.28,1895.01
571,808,8,92,5,12,0.27,2023-01-24 18:00:00,285.26,2498.88
572,272,43,87,1,18,0.16,2023-01-24 19:00:00,427.02,6456.54
573,352,16,2,4,4,0.09,2023-01-24 20:00:00,35.93,130.79
574,636,33,21,1,14,0.28,2023-01-24 21:00:00,213.71,2154.2
575,155,26,42,4,7,0.15,2023-01-24 22:00:00,277.17,1649.16
576,990,26,94,1,15,0.18,2023-01-24 23:00:00,277.17,3409.19
577,165,42,57,3,18,0.24,2023-01-25 00:00:00,188.45,2578.0
578,34,2,51,2,9,0.03,2023-01-25 01:00:00,185.03,1615.31
579,657,19,10,3,13,0.1,2023-01-25 02:00:00,88.61,1036.74
580,169,8,41,3,2,0.18,2023-01-25 03:00:00,285.26,467.83
581,809,37,95,2,19,0.21,2023-01-25 04:00:00,355.87,5341.61
582,798,27,40,5,16,0.2,2023-01-25 05:00:00,351.26,4496.13
583,947,31,82,2,2,0.21,2023-01-25 06:00:00,290.56,459.08
584,654,14,16,3,13,0.05,2023-01-25 07:00:00,317.01,3915.07
585,353,28,64,3,10,0.02,2023-01-25 08:00:00,382.85,3751.93
586,997,19,48,2,15,0.2,2023-01-25 09:00:00,88.61,1063.32
587,852,30,16,3,11,0.28,2023-01-25 10:00:00,63.04,499.28
588,854,6,92,3,3,0.08,2023-01-25 11:00:00,313.8,866.09
589,799,19,88,2,19,0.13,2023-01-25 12:00:00,88.61,1464.72
590,131,1,33,1,7,0.05,2023-01-25 13:00:00,329.11,2188.58
591,11,6,7,3,19,0.16,2023-01-25 14:00:00,313.8,5008.25
592,91,13,55,5,5,0.04,2023-01-25 15:00:00,307.99,1478.35
593,280,35,44,4,19,0.27,2023-01-25 16:00:00,158.42,2197.29
594,187,36,99,2,13,0.29,2023-01-25 17:00:00,387.14,3573.3
595,876,16,43,1,11,0.11,2023-01-25 18:00:00,35.93,351.75
596,835,50,76,4,3,0.27,2023-01-25 19:00:00,185.38,405.98
597,531,20,42,1,13,0.14,2023-01-25 20:00:00,176.94,1978.19
598,307,40,76,2,9,0.25,2023-01-25 21:00:00,341.62,2305.94
599,373,49,37,2,15,0.1,2023-01-25 22:00:00,241.31,3257.68
600,435,33,67,3,15,0.09,2023-01-25 23:00:00,213.71,2917.14
601,43,38,23,3,19,0.29,2023-01-26 00:00:00,312.42,4214.55
602,613,26,40,5,17,0.24,2023-01-26 01:00:00,277.17,3581.04
603,728,20,55,3,8,0.28,2023-01-26 02:00:00,176.94,1019.17
604,689,20,54,5,10,0.2,2023-01-26 03:00:00,176.94,1415.52
605,986,4,86,4,5,0.1,2023-01-26 04:00:00,152.04,684.18
606,39,32,80,3,5,0.22,2023-01-26 05:00:00,213.36,832.1
607,166,47,65,4,17,0.15,2023-01-26 06:00:00,489.29,7070.24
608,331,21,72,5,4,0.03,2023-01-26 07:00:00,383.66,1488.6
609,717,40,78,4,1,0.18,2023-01-26 08:00:00,341.62,280.13
610,599,15,74,3,16,0.28,2023-01-26 09:00:00,60.03,691.55
611,968,9,8,4,4,0.15,2023-01-26 10:00:00,409.39,1391.93
612,232,2,68,4,13,0.26,2023-01-26 11:00:00,185.03,1779.99
613,397,35,23,4,1,0.18,2023-01-26 12:00:00,158.42,129.9
614,338,25,39,3,2,0.07,2023-01-26 13:00:00,159.53,296.73
615,443,17,23,2,4,0.08,2023-01-26 14:00:00,165.9,610.51
616,499,34,90,3,10,0.26,2023-01-26 15:00:00,146.75,1085.95
617,294,38,6,4,1,0.03,2023-01-26 16:00:00,312.42,303.05
618,590,37,71,3,10,0.23,2023-01-26 17:00:00,355.87,2740.2
619,471,21,47,1,10,0.06,2023-01-26 18:00:00,383.66,3606.4
620,709,19,79,1,1,0.19,2023-01-26 19:00:00,88.61,71.77
621,253,39,88,3,7,0.29,2023-01-26 20:00:00,462.54,2298.82
622,439,48,65,5,16,0.3,2023-01-26 21:00:00,451.86,5060.83
623,880,16,2,4,14,0.23,2023-01-26 22:00:00,35.93,387.33
624,154,45,36,2,4,0.02,2023-01-26 23:00:00,216.82,849.93
625,36,43,62,4,3,0.01,2023-01-27 00:00:00,427.02,1268.25
626,201,39,60,3,18,0.03,2023-01-27 01:00:00,462.54,8075.95
627,960,10,70,1,4,0.11,2023-01-27 02:00:00,402.58,1433.18
628,801,20,82,3,13,0.29,2023-01-27 03:00:00,176.94,1633.16
629,805,21,22,2,1,0.27,2023-01-27 04:00:00,383.66,280.07
630,332,4,47,1,12,0.22,2023-01-27 05:00:00,152.04,1423.09
631,458,5,20,4,8,0.16,2023-01-27 06:00:00,136.62,918.09
632,852,48,39,2,3,0.14,2023-01-27 07:00:00,451.86,1165.8
633,940,29,31,1,17,0.14,2023-01-27 08:00:00,322.28,4711.73
634,86,7,68,1,19,0.13,2023-01-27 09:00:00,279.15,4614.35
635,575,6,42,1,2,0.03,2023-01-27 10:00:00,313.8,608.77
636,433,25,15,1,17,0.27,2023-01-27 11:00:00,159.53,1979.77
637,966,35,32,2,4,0.11,2023-01-27 12:00:00,158.42,563.98
638,106,5,85,1,12,0.26,2023-01-27 13:00:00,136.62,1213.19
639,876,27,67,3,16,0.05,2023-01-27 14:00:00,351.26,5339.15
640,47,16,3,1,15,0.18,2023-01-27 15:00:00,35.93,441.94
641,844,41,10,4,6,0.1,2023-01-27 16:00:00,211.44,1141.78
642,530,4,15,3,14,0.13,2023-01-27 17:00:00,152.04,1851.85
643,581,18,2,5,13,0.13,2023-01-27 18:00:00,160.21,1811.98
644,32,25,38,4,11,0.17,2023-01-27 19:00:00,159.53,1456.51
645,980,35,19,1,1,0.2,2023-01-27 20:00:00,158.42,126.74
646,823,14,100,1,3,0.27,2023-01-27 21:00:00,317.01,694.25
647,707,20,14,1,2,0.03,2023-01-27 22:00:00,176.94,343.26
648,695,3,53,3,5,0.27,2023-01-27 23:00:00,184.26,672.55
649,232,12,100,1,11,0.25,2023-01-28 00:00:00,363.21,2996.48
650,644,44,93,5,13,0.06,2023-01-28 01:00:00,168.57,2059.93
651,1000,48,41,5,11,0.0,2023-01-28 02:00:00,451.86,4970.46
652,460,34,10,4,1,0.03,2023-01-28 03:00:00,146.75,142.35
653,100,5,21,2,12,0.19,2023-01-28 04:00:00,136.62,1327.95
654,396,48,75,5,18,0.24,2023-01-28 05:00:00,451.86,6181.44
655,954,13,46,4,17,0.03,2023-01-28 06:00:00,307.99,5078.76
656,481,17,32,2,16,0.0,2023-01-28 07:00:00,165.9,2654.4
657,872,20,52,5,7,0.1,2023-01-28 08:00:00,176.94,1114.72
658,770,26,14,1,10,0.27,2023-01-28 09:00:00,277.17,2023.34
659,757,10,45,2,5,0.07,2023-01-28 10:00:00,402.58,1872.0
660,698,40,54,5,7,0.3,2023-01-28 11:00:00,341.62,1673.94
661,226,14,60,2,2,0.05,2023-01-28 12:00:00,317.01,602.32
662,536,46,47,1,19,0.29,2023-01-28 13:00:00,301.92,4072.9
663,772,11,69,5,12,0.24,2023-01-28 14:00:00,223.35,2036.95
664,735,17,97,5,7,0.05,2023-01-28 15:00:00,165.9,1103.23
665,405,37,33,5,11,0.13,2023-01-28 16:00:00,355.87,3405.68
666,867,35,74,4,2,0.07,2023-01-28 17:00:00,158.42,294.66
667,474,31,38,4,6,0.06,2023-01-28 18:00:00,290.56,1638.76
668,353,20,84,5,8,0.2,2023-01-28 19:00:00,176.94,1132.42
669,960,44,51,1,6,0.03,2023-01-28 20:00:00,168.57,981.08
670,207,7,21,5,9,0.28,2023-01-28 21:00:00,279.15,1808.89
671,950,11,49,5,5,0.01,2023-01-28 22:00:00,223.35,1105.58
672,238,41,77,4,6,0.09,2023-01-28 23:00:00,211.44,1154.46
673,75,17,95,5,2,0.19,2023-01-29 00:00:00,165.9,268.76
674,695,31,49,1,19,0.09,2023-01-29 01:00:00,290.56,5023.78
675,33,50,34,3,4,0.16,2023-01-29 02:00:00,185.38,622.88
676,628,15,68,3,9,0.03,2023-01-29 03:00:00,60.03,524.06
677,560,8,28,4,11,0.17,2023-01-29 04:00:00,285.26,2604.42
678,455,42,91,4,6,0.16,2023-01-29 05:00:00,188.45,949.79
679,286,11,99,2,8,0.1,2023-01-29 06:00:00,223.35,1608.12
680,130,35,37,3,11,0.02,2023-01-29 07:00:00,158.42,1707.77
681,506,20,18,3,5,0.19,2023-01-29 08:00:00,176.94,716.61
682,858,30,90,2,8,0.1,2023-01-29 09:00:00,63.04,453.89
683,446,36,30,5,3,0.1,2023-01-29 10:00:00,387.14,1045.28
684,559,49,78,5,3,0.28,2023-01-29 11:00:00,241.31,521.23
685,567,48,38,2,4,0.02,2023-01-29 12:00:00,451.86,1771.29
686,251,18,38,1,9,0.18,2023-01-29 13:00:00,160.21,1182.35
687,670,45,62,5,9,0.16,2023-01-29 14:00:00,216.82,1639.16
688,700,44,20,5,1,0.09,2023-01-29 15:00:00,168.57,153.4
689,480,10,32,2,11,0.25,2023-01-29 16:00:00,402.58,3321.28
690,694,36,64,4,7,0.07,2023-01-29 17:00:00,387.14,2520.28
691,145,48,4,1,8,0.28,2023-01-29 18:00:00,451.86,2602.71
692,971,40,56,5,3,0.22,2023-01-29 19:00:00,341.62,799.39
693,413,45,76,1,17,0.13,2023-01-29 20:00:00,216.82,3206.77
694,619,39,64,1,10,0.16,2023-01-29 21:00:00,462.54,3885.34
695,379,37,69,3,2,0.1,2023-01-29 22:00:00,355.87,640.57
696,892,48,78,4,10,0.27,2023-01-29 23:00:00,451.86,3298.58
697,735,45,68,5,13,0.28,2023-01-30 00:00:00,216.82,2029.44
698,872,44,60,2,1,0.06,2023-01-30 01:00:00,168.57,158.46
699,260,12,55,5,9,0.18,2023-01-30 02:00:00,363.21,2680.49
700,785,30,63,5,10,0.23,2023-01-30 03:00:00,63.04,485.41
701,99,12,41,5,19,0.22,2023-01-30 04:00:00,363.21,5382.77
702,539,16,65,4,8,0.12,2023-01-30 05:00:00,35.93,252.95
703,490,36,95,5,16,0.23,2023-01-30 06:00:00,387.14,4769.56
704,540,43,40,1,13,0.05,2023-01-30 07:00:00,427.02,5273.7
705,836,44,69,3,19,0.05,2023-01-30 08:00:00,168.57,3042.69
706,445,20,48,1,18,0.03,2023-01-30 09:00:00,176.94,3089.37
707,304,12,95,5,13,0.08,2023-01-30 10:00:00,363.21,4343.99
708,162,13,73,1,12,0.18,2023-01-30 11:00:00,307.99,3030.62
709,27,30,21,4,4,0.06,2023-01-30 12:00:00,63.04,237.03
710,302,5,34,1,15,0.11,2023-01-30 13:00:00,136.62,1823.88
711,361,45,44,1,17,0.22,2023-01-30 14:00:00,216.82,2875.03
712,307,38,28,1,12,0.2,2023-01-30 15:00:00,312.42,2999.23
713,15,45,85,3,14,0.05,2023-01-30 16:00:00,216.82,2883.71
714,448,14,23,5,1,0.13,2023-01-30 17:00:00,317.01,275.8
715,804,24,60,5,9,0.13,2023-01-30 18:00:00,398.82,3122.76
716,773,37,57,1,19,0.1,2023-01-30 19:00:00,355.87,6085.38
717,835,14,21,1,10,0.05,2023-01-30 20:00:00,317.01,3011.6
718,46,22,53,2,17,0.09,2023-01-30 21:00:00,211.47,3271.44
719,974,48,70,1,13,0.18,2023-01-30 22:00:00,451.86,4816.83
720,20,30,21,1,7,0.14,2023-01-30 23:00:00,63.04,379.5
721,611,15,39,5,9,0.03,2023-01-31 00:00:00,60.03,524.06
722,441,42,49,5,9,0.18,2023-01-31 01:00:00,188.45,1390.76
723,996,35,75,1,11,0.07,2023-01-31 02:00:00,158.42,1620.64
724,165,35,19,3,13,0.0,2023-01-31 03:00:00,158.42,2059.46
725,576,35,51,5,9,0.21,2023-01-31 04:00:00,158.42,1126.37
726,173,2,39,4,15,0.27,2023-01-31 05:00:00,185.03,2026.08
727,621,13,98,4,8,0.23,2023-01-31 06:00:00,307.99,1897.22
728,42,39,87,3,19,0.12,2023-01-31 07:00:00,462.54,7733.67
729,49,16,31,1,19,0.01,2023-01-31 08:00:00,35.93,675.84
730,173,36,64,3,8,0.09,2023-01-31 09:00:00,387.14,2818.38
731,616,16,86,1,11,0.21,2023-01-31 10:00:00,35.93,312.23
732,609,38,10,5,8,0.13,2023-01-31 11:00:00,312.42,2174.44
733,961,42,4,3,4,0.29,2023-01-31 12:00:00,188.45,535.2
734,543,41,91,1,13,0.02,2023-01-31 13:00:00,211.44,2693.75
735,223,8,31,5,2,0.26,2023-01-31 14:00:00,285.26,422.18
736,35,13,93,4,11,0.24,2023-01-31 15:00:00,307.99,2574.8
737,226,42,88,3,15,0.08,2023-01-31 16:00:00,188.45,2600.61
